read_id	length_bp	gc_bin_5pct	max_purine_pyrimidine_bin_5pct	any_alignment_span_bp	primary_span_bp	primary_mapq20_span_bp	primary_organelle_span_bp	primary_other_reference_span_bp	primary_rows	secondary_rows	organelle_primary_rows	primary_compartment_overlap_bp
ERR6210723.51900	14488	6	10	14488	14488	14488	0	14488	1	0	0	0
ERR6210723.519038	15122	8	10	15122	15122	15122	4351	11228	2	2	1	457
ERR6210723.519145	15817	7	10	15817	15817	15817	0	15817	1	0	0	0
ERR6210723.519263	14652	7	10	14652	14652	14652	0	14652	1	0	0	0
ERR6210723.519463	17707	6	10	17707	17707	17707	17707	0	1	0	1	0
ERR6210723.519592	14063	7	10	14063	14063	14063	0	14063	1	0	0	0
ERR6210723.519811	14859	7	10	14859	14859	14859	0	14859	1	0	0	0
ERR6210723.519835	14749	7	10	14749	14749	14749	0	14749	1	0	0	0
ERR6210723.519936	15471	6	10	15447	15447	15447	0	15447	1	0	0	0
ERR6210723.519970	9063	6	10	9061	9061	9061	0	9061	1	0	0	0
ERR6210723.519979	15194	5	10	15194	15194	15194	0	15194	1	0	0	0
ERR6210723.520081	17780	6	10	17780	17780	17780	17780	0	1	0	1	0
ERR6210723.520099	14469	6	10	14317	14317	14317	0	14317	1	0	0	0
ERR6210723.520496	15229	7	10	15229	15229	0	15229	0	1	1	1	0
ERR6210723.520576	15148	7	10	15148	15148	15148	0	15148	1	0	0	0
ERR6210723.52065	15868	7	10	15868	15868	15868	0	15868	1	0	0	0
ERR6210723.520680	19472	6	10	19472	19472	19472	0	19472	1	0	0	0
ERR6210723.520868	15224	8	10	15224	15224	15224	15224	0	1	1	1	0
ERR6210723.520981	16616	10	10	16616	16616	0	0	16616	1	5	0	0
ERR6210723.520994	15445	6	10	15443	15443	15443	0	15443	1	0	0	0
ERR6210723.521034	18602	6	10	18602	18602	18602	0	18602	1	0	0	0
ERR6210723.521087	15142	7	10	15142	15142	15142	0	15142	1	0	0	0
ERR6210723.52124	14997	6	10	14997	14997	14997	14997	0	1	0	1	0
ERR6210723.521522	16015	10	10	16015	16015	16015	0	16015	1	5	0	0
ERR6210723.521759	5675	6	10	5675	5675	5675	5675	0	1	0	1	0
ERR6210723.5218	16181	7	10	16181	16181	16181	0	16181	1	0	0	0
ERR6210723.521818	15470	7	10	15470	15470	15470	0	15470	1	0	0	0
ERR6210723.522	19677	7	11	19677	19677	19677	0	19677	1	0	0	0
ERR6210723.522049	18781	8	10	18781	18781	0	18781	0	1	1	1	0
ERR6210723.52207	15532	5	10	15532	15532	15532	0	15532	1	0	0	0
ERR6210723.522132	14611	6	10	14600	14600	14600	0	14600	1	0	0	0
ERR6210723.522311	16313	6	10	16313	16313	16313	16313	0	1	0	1	0
ERR6210723.522392	16358	8	10	16358	16358	16358	0	16358	1	0	0	0
ERR6210723.522476	15731	7	10	15731	15731	15731	0	15731	1	0	0	0
ERR6210723.522654	4904	6	10	4904	4904	4904	0	4904	1	0	0	0
ERR6210723.52267	14429	6	10	14429	14429	14429	14429	0	1	0	1	0
ERR6210723.522753	16613	6	10	16613	16613	16613	16613	0	1	0	1	0
ERR6210723.522773	17411	7	10	17411	17411	17411	0	17411	1	0	0	0
ERR6210723.522873	14793	6	10	14793	14793	14793	0	14793	1	0	0	0
ERR6210723.523083	13932	6	10	13932	13932	13932	13932	0	1	0	1	0
ERR6210723.523138	15144	6	10	15144	15144	15144	0	15144	1	0	0	0
ERR6210723.523618	15609	7	10	15609	15609	15609	0	15609	1	0	0	0
ERR6210723.523655	14433	7	10	14433	14433	14433	0	14433	1	0	0	0
ERR6210723.523715	15190	6	10	15187	15187	15187	15187	0	1	0	1	0
ERR6210723.523841	18554	7	10	18554	18554	18554	18554	0	1	0	1	0
ERR6210723.524293	16808	8	10	16808	16808	16808	0	16808	1	0	0	0
ERR6210723.524428	13941	10	11	13941	13941	13941	0	13941	1	5	0	0
ERR6210723.524528	14588	7	10	14588	14588	14588	0	14588	1	0	0	0
ERR6210723.524664	16003	6	10	16003	16003	16003	16003	0	1	0	1	0
ERR6210723.524866	16659	7	10	16653	16653	16653	0	16653	1	0	0	0
ERR6210723.524970	14548	6	10	14548	14548	14548	14548	0	1	0	1	0
ERR6210723.525234	14692	6	10	14683	14683	14683	14683	0	1	0	1	0
ERR6210723.525421	9663	9	10	9663	9663	0	9663	0	1	1	1	0
ERR6210723.525780	17754	7	10	17754	17754	17754	0	17754	1	0	0	0
ERR6210723.525836	16386	6	10	16380	16380	16380	0	16380	1	0	0	0
ERR6210723.526416	16494	6	10	16494	16494	16494	0	16494	1	0	0	0
ERR6210723.526434	15626	7	10	15626	15626	15626	0	15626	1	0	0	0
ERR6210723.526445	15316	7	10	15311	15311	15311	0	15311	1	0	0	0
ERR6210723.526509	18901	6	10	18901	18901	18901	18901	0	1	0	1	0
ERR6210723.526649	16254	7	10	16254	16254	16254	0	16254	1	0	0	0
ERR6210723.526657	14941	8	10	14941	14941	14941	14941	0	1	1	1	0
ERR6210723.526724	14446	7	10	14446	14446	14446	0	14446	1	0	0	0
ERR6210723.526816	14543	9	10	14543	14543	0	14543	0	1	1	1	0
ERR6210723.526994	17638	7	10	17638	17638	17638	0	17638	1	0	0	0
ERR6210723.527047	14622	7	10	14622	14622	14622	0	14622	1	0	0	0
ERR6210723.527057	16308	7	10	16308	16308	16308	0	16308	1	0	0	0
ERR6210723.527631	13823	6	10	13823	13823	13823	0	13823	1	0	0	0
ERR6210723.527952	14844	6	10	14844	14844	14844	14844	0	1	0	1	0
ERR6210723.528027	18455	10	10	18455	18455	18455	0	18455	1	5	0	0
ERR6210723.528079	19515	7	10	19515	19515	19515	0	19515	1	0	0	0
ERR6210723.528131	16642	6	10	16641	16641	16641	0	16641	1	0	0	0
ERR6210723.528521	15507	6	10	15507	15507	15507	0	15507	1	0	0	0
ERR6210723.52857	15546	7	10	15546	15546	15546	0	15546	1	0	0	0
ERR6210723.528576	14969	8	10	14969	14969	0	14969	0	1	1	1	0
ERR6210723.528641	15162	7	10	15162	15162	15162	0	15162	1	0	0	0
ERR6210723.528710	15737	7	10	15737	15737	15737	0	15737	1	0	0	0
ERR6210723.52874	12046	7	10	12046	12046	12046	0	12046	1	0	0	0
ERR6210723.528900	15237	7	10	15237	15237	15237	0	15237	1	0	0	0
ERR6210723.529015	13573	9	10	13573	13573	0	13573	0	1	1	1	0
ERR6210723.529167	17436	6	10	17436	17436	17436	0	17436	1	0	0	0
ERR6210723.529661	15474	7	10	15474	15474	15474	0	15474	1	0	0	0
ERR6210723.529691	15480	7	10	15479	15479	15479	0	15479	1	0	0	0
ERR6210723.53012	14796	6	10	14795	14795	14795	0	14795	1	0	0	0
ERR6210723.530378	16327	6	10	16327	16327	16327	0	16327	1	0	0	0
ERR6210723.530504	18876	10	10	18876	18844	18844	0	18844	1	5	0	0
ERR6210723.531174	14227	9	10	14227	14227	14227	0	14227	1	1	0	0
ERR6210723.531201	16201	7	10	16200	16200	16200	0	16200	1	0	0	0
ERR6210723.531247	15974	7	10	15974	15974	15974	0	15974	1	0	0	0
ERR6210723.531272	6102	7	10	6102	6102	6102	0	6102	1	0	0	0
ERR6210723.531275	14755	7	10	14755	14755	14755	14755	0	1	0	1	0
ERR6210723.531389	14571	7	10	14569	14569	14569	0	14569	1	0	0	0
ERR6210723.531429	17851	7	10	17851	17851	17851	0	17851	1	0	0	0
ERR6210723.531462	17298	7	10	17298	17298	17298	17298	0	1	0	1	0
ERR6210723.531476	17155	8	10	17149	17149	17149	17149	0	1	1	1	0
ERR6210723.531496	15670	6	10	15664	15664	15664	0	15664	1	0	0	0
ERR6210723.531552	15186	7	10	15186	15186	15186	0	15186	1	0	0	0
ERR6210723.531648	14436	8	10	14436	14436	14436	0	14436	1	0	0	0
ERR6210723.531719	14268	7	10	14268	14268	14268	0	14268	1	0	0	0
ERR6210723.531754	16617	6	10	16617	16617	16617	0	16617	1	0	0	0
ERR6210723.532031	17251	7	10	17251	17251	17251	0	17251	1	0	0	0
ERR6210723.532062	15995	10	10	15994	15994	0	0	15994	1	5	0	0
ERR6210723.532085	17013	6	10	17011	17011	17011	0	17011	1	0	0	0
ERR6210723.532489	13958	6	10	13958	13958	13958	0	13958	1	0	0	0
ERR6210723.532612	14822	7	10	14822	14822	14822	0	14822	1	0	0	0
ERR6210723.532713	13587	7	10	13587	13587	13587	0	13587	1	0	0	0
ERR6210723.532959	15411	6	10	15411	15411	15411	15411	0	1	0	1	0
ERR6210723.533012	15744	7	10	15744	15744	2234	15744	0	2	1	2	0
ERR6210723.533168	14707	6	10	14702	14702	14702	14702	0	1	0	1	0
ERR6210723.53321	14782	7	10	14782	14782	14782	0	14782	1	0	0	0
ERR6210723.533367	17529	6	10	17529	17529	17529	0	17529	1	0	0	0
ERR6210723.533419	15181	7	10	15181	15181	15181	0	15181	1	0	0	0
ERR6210723.533474	15932	7	10	15929	15929	15929	0	15929	1	0	0	0
ERR6210723.533763	16174	7	10	16174	16174	16174	0	16174	1	0	0	0
ERR6210723.533878	14036	6	10	14036	14036	14036	0	14036	1	0	0	0
ERR6210723.53391	15119	7	10	15119	15119	15119	0	15119	1	0	0	0
ERR6210723.533974	16697	7	10	16697	16697	16697	0	16697	1	0	0	0
ERR6210723.534518	14675	9	10	14675	14675	0	14675	0	1	1	1	0
ERR6210723.534751	14731	6	10	14731	14731	14731	0	14731	1	0	0	0
ERR6210723.534763	16557	6	10	16540	16540	16540	0	16540	1	0	0	0
ERR6210723.535097	15659	7	10	15659	15659	15659	0	15659	1	0	0	0
ERR6210723.535442	16112	7	10	16112	16112	16112	0	16112	1	0	0	0
ERR6210723.535694	14233	8	10	14233	14233	14233	14233	0	1	0	1	0
ERR6210723.535828	13777	6	10	13775	13775	13775	0	13775	1	0	0	0
ERR6210723.536360	17688	7	10	17688	17688	17688	0	17688	1	0	0	0
ERR6210723.53638	19047	7	10	19047	19047	19047	0	19047	1	0	0	0
ERR6210723.536494	14806	7	10	14806	14806	14806	0	14806	1	0	0	0
ERR6210723.536521	16984	7	10	16984	16984	16984	16984	0	1	0	1	0
ERR6210723.53660	14817	7	10	14802	14802	0	0	14802	1	5	0	0
ERR6210723.53692	16578	7	10	16578	16578	16578	0	16578	1	0	0	0
ERR6210723.537222	16249	7	10	16249	16249	16249	0	16249	1	0	0	0
ERR6210723.537359	15657	7	10	15654	15654	15654	0	15654	1	0	0	0
ERR6210723.537460	15511	6	10	15511	15511	15511	15511	0	1	0	1	0
ERR6210723.537499	15235	7	10	15235	15235	15235	0	15235	1	0	0	0
ERR6210723.537534	14518	6	10	14518	14518	14518	0	14518	1	0	0	0
ERR6210723.537597	15723	7	10	15723	15723	15723	0	15723	1	0	0	0
ERR6210723.537640	18643	7	10	18643	18643	18643	0	18643	1	0	0	0
ERR6210723.537684	14259	10	10	14259	14259	14259	0	14259	1	5	0	0
ERR6210723.537692	18045	6	10	18045	18045	18045	18045	0	1	0	1	0
ERR6210723.537708	15619	7	10	15619	15619	15619	15619	0	1	0	1	0
ERR6210723.53781	14670	8	10	14668	14668	0	0	14668	1	0	0	0
ERR6210723.53784	15243	7	10	15243	15243	15243	0	15243	1	0	0	0
ERR6210723.537977	19062	7	10	19062	19062	19062	0	19062	1	0	0	0
ERR6210723.538036	15377	6	10	15377	15377	15377	15377	0	1	0	1	0
ERR6210723.53817	14447	7	10	14447	14447	14447	0	14447	1	0	0	0
ERR6210723.538244	11750	7	10	11750	11750	11750	0	11750	1	0	0	0
ERR6210723.538395	14137	6	10	14137	14137	14137	0	14137	1	0	0	0
ERR6210723.53846	14303	7	10	14303	14303	14303	0	14303	1	0	0	0
ERR6210723.538630	14401	7	10	14401	14401	14401	0	14401	1	0	0	0
ERR6210723.538638	19088	7	10	19088	19088	19088	0	19088	1	0	0	0
ERR6210723.538797	14614	7	10	14614	14614	14614	0	14614	1	0	0	0
ERR6210723.538867	17005	7	10	17005	17005	17005	17005	0	1	0	1	0
ERR6210723.538946	14854	6	10	14854	14854	14854	0	14854	1	0	0	0
ERR6210723.539055	14874	8	10	14874	14874	0	14874	0	1	1	1	0
ERR6210723.539111	18793	7	10	18793	18793	18793	0	18793	1	0	0	0
ERR6210723.539261	14591	7	10	14591	14591	14591	0	14591	1	0	0	0
ERR6210723.539289	14959	6	10	14959	14959	14959	0	14959	1	0	0	0
ERR6210723.53947	19901	7	11	19901	19901	19901	0	19901	1	0	0	0
ERR6210723.539549	17018	7	11	17018	17018	17018	0	17018	1	0	0	0
ERR6210723.539622	15435	6	10	15435	15435	15435	0	15435	1	0	0	0
ERR6210723.539623	15783	10	10	15775	15775	0	0	15775	1	5	0	0
ERR6210723.539755	14870	6	10	14869	14869	14869	0	14869	1	0	0	0
ERR6210723.539922	15261	7	10	15257	15257	15257	15257	0	1	0	1	0
ERR6210723.540091	15849	7	11	15849	15849	15849	0	15849	1	0	0	0
ERR6210723.540124	14666	7	10	14666	14666	14666	0	14666	1	0	0	0
ERR6210723.540156	16791	8	10	16791	16791	16791	16791	0	1	0	1	0
ERR6210723.540213	15322	7	10	15319	15319	15319	15319	0	1	1	1	0
ERR6210723.540285	13125	9	10	13125	13125	0	13125	0	1	1	1	0
ERR6210723.540347	12722	6	10	12722	12722	12722	0	12722	1	0	0	0
ERR6210723.540477	16537	6	10	16537	16537	16537	16537	0	1	0	1	0
ERR6210723.540547	16604	6	10	16599	16599	16599	0	16599	1	0	0	0
ERR6210723.540565	16562	6	10	16562	16562	16562	0	16562	1	0	0	0
ERR6210723.540750	16106	6	10	16106	16106	16106	0	16106	1	0	0	0
ERR6210723.540807	15047	6	10	15047	15047	15047	15047	0	1	0	1	0
ERR6210723.540829	15036	6	10	15036	15036	15036	15036	0	1	0	1	0
ERR6210723.540957	16002	7	10	16002	16002	16002	0	16002	1	0	0	0
ERR6210723.541004	15362	7	10	15362	15362	15362	0	15362	1	0	0	0
ERR6210723.541075	14725	6	10	14725	14725	14725	0	14725	1	0	0	0
ERR6210723.541174	18073	7	10	18068	18068	18068	0	18068	1	0	0	0
ERR6210723.541207	14586	7	10	14586	14586	14586	0	14586	1	0	0	0
ERR6210723.541397	14960	6	10	14960	14960	14960	14960	0	1	0	1	0
ERR6210723.541637	14725	8	10	14725	14725	14725	0	14725	1	0	0	0
ERR6210723.541904	15317	6	10	15317	15317	15317	0	15317	1	0	0	0
ERR6210723.542040	15298	7	10	15298	15298	685	15298	0	2	1	2	0
ERR6210723.542054	15940	6	10	15940	15940	15940	0	15940	1	0	0	0
ERR6210723.542219	14853	7	10	14853	14853	14853	14853	0	1	0	1	0
ERR6210723.542230	17786	6	10	17786	17786	16642	17786	0	2	1	2	0
ERR6210723.542308	15815	8	10	15815	14342	0	0	14342	1	3	0	0
ERR6210723.542368	16874	7	11	16874	16874	16874	0	16874	1	0	0	0
ERR6210723.542612	16411	7	10	16410	16410	16410	0	16410	1	0	0	0
ERR6210723.542730	15301	10	10	15301	15286	0	0	15286	1	5	0	0
ERR6210723.542759	14800	7	10	14800	14800	14800	14800	0	1	0	1	0
ERR6210723.542891	14963	7	10	14963	14963	14963	0	14963	1	0	0	0
ERR6210723.542991	15465	6	10	15465	15465	15465	0	15465	1	0	0	0
ERR6210723.543079	17993	7	10	17993	17993	17993	0	17993	1	0	0	0
ERR6210723.543252	15631	6	10	15631	15631	15631	0	15631	1	0	0	0
ERR6210723.543345	16796	8	10	16796	16796	16796	16796	0	1	0	1	0
ERR6210723.543657	19391	7	10	19391	19391	19391	19391	0	1	0	1	0
ERR6210723.543696	14746	6	10	14746	14746	14746	0	14746	1	0	0	0
ERR6210723.544506	14715	7	10	14711	14711	14711	0	14711	1	0	0	0
ERR6210723.544530	14706	6	10	14706	14706	14706	14706	0	1	0	1	0
ERR6210723.544754	15200	7	10	15200	15200	15200	0	15200	1	0	0	0
ERR6210723.544789	16005	7	10	16005	16005	16005	0	16005	1	0	0	0
ERR6210723.54505	10536	6	10	10536	10536	8818	10536	0	2	1	2	0
ERR6210723.545125	17172	8	10	17170	17170	17170	0	17170	1	0	0	0
ERR6210723.545271	14958	8	10	14958	14958	14958	0	14958	1	1	0	0
ERR6210723.545537	15554	6	10	15554	15554	15554	0	15554	1	0	0	0
ERR6210723.545548	14405	7	10	14405	14405	14405	14405	0	1	1	1	0
ERR6210723.545637	15059	7	10	15057	15057	15057	15057	0	1	1	1	0
ERR6210723.545672	15425	9	10	15425	15425	0	15425	0	1	1	1	0
ERR6210723.545786	13828	8	10	13828	13828	13828	0	13828	1	0	0	0
ERR6210723.546267	16624	10	10	16624	16624	16624	0	16624	1	5	0	0
ERR6210723.546286	14409	7	10	14409	14409	14409	14409	0	1	0	1	0
ERR6210723.54629	5579	8	10	5578	5578	5578	0	5578	1	0	0	0
ERR6210723.546298	14338	9	10	14338	14338	14338	14338	0	1	1	1	0
ERR6210723.546874	18656	7	10	18656	18656	18656	0	18656	1	0	0	0
ERR6210723.546935	15311	6	10	15311	15311	15311	0	15311	1	0	0	0
ERR6210723.546945	15534	6	10	15534	15534	15534	0	15534	1	0	0	0
ERR6210723.546965	14895	8	10	14895	14895	14895	0	14895	1	0	0	0
ERR6210723.547277	14856	7	11	14826	14826	14826	0	14826	1	0	0	0
ERR6210723.547349	15083	8	10	15083	15083	15083	0	15083	1	0	0	0
ERR6210723.547616	14873	7	10	14873	14873	0	14873	0	1	1	1	0
ERR6210723.547812	15758	7	10	15758	15758	15758	0	15758	1	0	0	0
ERR6210723.547819	15261	6	10	15261	15261	15261	0	15261	1	0	0	0
ERR6210723.547863	13929	7	10	13929	13929	13929	0	13929	1	0	0	0
ERR6210723.547901	15573	7	10	15573	15573	15573	0	15573	1	0	0	0
ERR6210723.547917	16362	6	10	16362	16362	16362	16362	0	1	0	1	0
ERR6210723.547920	18516	7	10	18516	18516	18516	0	18516	1	0	0	0
ERR6210723.547979	14728	6	10	6851	6851	6851	0	6851	3	0	0	0
ERR6210723.548181	14314	8	10	14314	14314	14314	14314	0	1	0	1	0
ERR6210723.548336	14669	6	10	14669	14669	14669	0	14669	1	0	0	0
ERR6210723.548393	14380	7	10	14380	14380	14380	0	14380	1	0	0	0
ERR6210723.548576	15144	7	10	15144	15144	15144	0	15144	1	0	0	0
ERR6210723.548915	14708	7	10	14708	14708	14708	0	14708	1	0	0	0
ERR6210723.54919	15187	6	10	15187	15187	15187	15187	0	1	0	1	0
ERR6210723.549199	16122	7	10	16122	16122	16122	0	16122	1	0	0	0
ERR6210723.549433	14996	7	10	14994	14994	14994	0	14994	1	0	0	0
ERR6210723.549641	15727	7	10	15727	15727	15727	0	15727	1	0	0	0
ERR6210723.549755	8264	6	10	8264	8264	8264	0	8264	1	0	0	0
ERR6210723.549845	17903	5	10	17903	17903	17903	17903	0	1	0	1	0
ERR6210723.549852	14558	7	10	14558	14558	14558	0	14558	1	0	0	0
ERR6210723.54989	15948	7	10	15941	15941	15941	0	15941	1	0	0	0
ERR6210723.550058	14799	7	10	14790	14790	14790	0	14790	1	0	0	0
ERR6210723.550129	14262	7	10	14262	14262	14262	0	14262	1	0	0	0
ERR6210723.550225	15455	8	10	15450	15450	15450	0	15450	1	0	0	0
ERR6210723.550393	15269	7	10	15266	15266	15266	0	15266	1	0	0	0
ERR6210723.550501	4176	6	10	4176	4176	4176	0	4176	1	0	0	0
ERR6210723.550526	16102	7	11	16102	16102	16102	0	16102	1	0	0	0
ERR6210723.550934	16168	7	10	16168	16168	16168	16168	0	1	1	1	0
ERR6210723.550935	14878	6	10	14874	14874	14874	0	14874	1	0	0	0
ERR6210723.551047	18315	6	10	18315	18315	18315	18315	0	1	0	1	0
ERR6210723.551127	14611	7	10	14611	14611	14611	0	14611	1	0	0	0
ERR6210723.551139	14814	6	10	14812	14812	8234	14812	0	2	1	2	0
ERR6210723.551163	17569	7	10	17569	17569	17569	0	17569	1	0	0	0
ERR6210723.551273	16708	6	10	16708	16708	16708	0	16708	1	0	0	0
ERR6210723.551626	15741	7	10	15741	15741	15741	0	15741	1	0	0	0
ERR6210723.551663	14317	7	10	14317	14317	14317	0	14317	1	0	0	0
ERR6210723.55170	15518	6	10	15518	15518	15518	0	15518	1	0	0	0
ERR6210723.55182	15667	7	10	15667	15667	15667	15667	0	1	0	1	0
ERR6210723.55187	19871	7	10	19871	19871	19871	0	19871	1	0	0	0
ERR6210723.551902	14724	6	10	14724	14724	14724	0	14724	1	0	0	0
ERR6210723.55208	15723	7	10	15723	15723	0	0	15723	1	3	0	0
ERR6210723.552150	15001	10	10	15001	15001	15001	0	15001	1	5	0	0
ERR6210723.552197	15810	6	10	15810	15810	15810	0	15810	1	0	0	0
ERR6210723.552292	14111	10	10	14111	14111	0	0	14111	1	5	0	0
ERR6210723.552663	14668	7	10	14668	14668	14668	0	14668	1	0	0	0
ERR6210723.552685	14565	6	10	14565	14565	14565	14565	0	1	0	1	0
ERR6210723.552697	14474	7	11	14474	14474	14474	0	14474	1	0	0	0
ERR6210723.552709	16556	6	10	16551	16551	16551	16551	0	1	0	1	0
ERR6210723.552774	14031	8	10	14031	14031	14031	0	14031	1	1	0	0
ERR6210723.552975	8001	7	10	7998	7998	7998	0	7998	1	0	0	0
ERR6210723.55300	16355	7	10	16355	16355	16355	0	16355	1	0	0	0
ERR6210723.553021	15437	8	10	15437	15437	15437	0	15437	1	1	0	0
ERR6210723.553034	15100	6	10	15100	15100	15100	0	15100	1	0	0	0
ERR6210723.553124	15141	6	10	15141	15141	15141	0	15141	1	0	0	0
ERR6210723.553136	13833	8	10	13833	13833	13833	0	13833	1	1	0	0
ERR6210723.553169	9602	7	10	9602	9602	9602	0	9602	1	0	0	0
ERR6210723.553257	14684	6	10	14684	14684	14684	0	14684	1	0	0	0
ERR6210723.553358	15455	7	10	15455	15455	15455	0	15455	1	0	0	0
ERR6210723.553463	18916	7	10	18912	18912	18912	0	18912	1	0	0	0
ERR6210723.553465	17590	6	10	17590	17590	17590	0	17590	1	0	0	0
ERR6210723.553535	14499	7	10	14499	14499	14499	0	14499	1	0	0	0
ERR6210723.553539	14948	7	11	14948	14948	14948	0	14948	1	0	0	0
ERR6210723.553612	14823	7	10	14823	14823	14823	0	14823	1	0	0	0
ERR6210723.553776	16089	7	10	16089	16089	16089	0	16089	1	0	0	0
ERR6210723.553806	16390	7	11	16389	16389	16389	0	16389	1	0	0	0
ERR6210723.553895	15029	10	10	15029	15029	15029	0	15029	1	5	0	0
ERR6210723.554216	16491	10	10	16491	16491	0	0	16491	1	5	0	0
ERR6210723.554252	16131	7	10	16127	16127	16127	16127	0	1	0	1	0
ERR6210723.554661	14166	7	10	14164	14164	14164	14164	0	1	0	1	0
ERR6210723.554696	17714	7	10	17714	17714	17714	0	17714	1	0	0	0
ERR6210723.554733	14813	7	10	14813	14813	6366	14813	0	2	1	2	0
ERR6210723.554803	17118	8	10	17118	17118	0	0	17118	1	1	0	0
ERR6210723.554893	17566	7	10	17566	17566	17566	0	17566	1	0	0	0
ERR6210723.554994	16840	7	10	16840	16840	16840	0	16840	1	0	0	0
ERR6210723.555020	15933	7	10	15933	15933	15933	0	15933	1	0	0	0
ERR6210723.555373	17887	7	10	17885	17885	17885	0	17885	1	0	0	0
ERR6210723.55554	14403	7	10	14403	14403	14403	14403	0	1	0	1	0
ERR6210723.55563	16602	5	10	16602	16602	16602	0	16602	1	0	0	0
ERR6210723.555761	15594	6	10	15594	15594	15594	0	15594	1	0	0	0
ERR6210723.555785	15325	7	10	15325	15325	15325	0	15325	1	0	0	0
ERR6210723.555817	16014	8	10	16014	16014	16014	0	16014	1	0	0	0
ERR6210723.555875	16326	6	10	16326	16326	16326	0	16326	1	0	0	0
ERR6210723.555900	15330	7	11	15330	15330	15330	0	15330	1	0	0	0
ERR6210723.555932	15826	6	10	15826	15826	15826	0	15826	2	0	0	0
ERR6210723.55608	17004	8	10	17004	17004	17004	0	17004	1	0	0	0
ERR6210723.556121	14356	6	10	14356	14356	14356	0	14356	1	0	0	0
ERR6210723.556146	15172	6	10	15172	15172	15172	0	15172	1	0	0	0
ERR6210723.556196	15757	7	10	15755	15755	15755	0	15755	1	0	0	0
ERR6210723.556430	6550	6	10	6550	6550	6550	6550	0	1	0	1	0
ERR6210723.556579	15378	6	10	15378	15378	15378	0	15378	1	0	0	0
ERR6210723.556752	16765	10	10	16765	16765	16765	0	16765	1	5	0	0
ERR6210723.556764	18332	7	11	18332	18332	18332	0	18332	1	0	0	0
ERR6210723.55680	14564	6	10	14561	14561	14561	0	14561	1	0	0	0
ERR6210723.557089	17666	8	10	17666	17666	17666	0	17666	1	1	0	0
ERR6210723.557119	18361	7	10	18361	18361	18361	18361	0	1	0	1	0
ERR6210723.557317	15184	7	10	15184	15184	15184	0	15184	1	0	0	0
ERR6210723.557385	20292	8	10	20292	20292	20292	0	20292	1	0	0	0
ERR6210723.557528	15904	6	10	15900	15900	15900	0	15900	1	0	0	0
ERR6210723.557561	14310	6	10	14310	14310	14310	0	14310	1	0	0	0
ERR6210723.557598	14632	7	10	14630	14630	14630	0	14630	1	0	0	0
ERR6210723.557691	15505	7	10	15505	15505	15505	0	15505	1	0	0	0
ERR6210723.557728	16065	6	10	16063	16063	16063	0	16063	1	0	0	0
ERR6210723.557751	20060	7	10	20060	20060	20060	0	20060	1	0	0	0
ERR6210723.557774	14555	8	10	14555	14555	14555	0	14555	1	0	0	0
ERR6210723.557997	14511	8	10	14503	14503	14503	0	14503	1	0	0	0
ERR6210723.558027	19070	6	10	19070	19070	19070	19070	0	1	0	1	0
ERR6210723.558076	15181	6	10	15181	15181	15181	0	15181	1	0	0	0
ERR6210723.558175	15781	7	10	15781	15781	15781	0	15781	1	0	0	0
ERR6210723.558727	15133	7	10	15132	15132	15132	0	15132	1	0	0	0
ERR6210723.558734	14993	7	10	14993	14993	14993	0	14993	1	0	0	0
ERR6210723.558834	15902	8	10	15902	15902	15902	0	15902	1	0	0	0
ERR6210723.558861	15532	6	10	15529	15529	15281	15529	0	2	1	2	0
ERR6210723.558869	16488	7	10	16488	16488	16488	16488	0	1	0	1	0
ERR6210723.559006	14662	7	10	14662	14662	14662	0	14662	1	0	0	0
ERR6210723.559020	15822	6	10	15822	15822	15822	0	15822	1	0	0	0
ERR6210723.559221	16720	8	10	16720	16720	16720	0	16720	1	0	0	0
ERR6210723.55930	14200	8	10	14200	14200	14200	0	14200	1	0	0	0
ERR6210723.559347	15028	7	10	15028	15028	15028	15028	0	1	0	1	0
ERR6210723.559488	14745	7	10	14745	14745	14745	0	14745	1	0	0	0
ERR6210723.559552	15922	8	10	15922	15922	15922	0	15922	1	0	0	0
ERR6210723.559599	17979	7	10	17979	17979	17979	0	17979	1	0	0	0
ERR6210723.560041	15159	6	10	15159	15159	15159	0	15159	1	0	0	0
ERR6210723.560057	14715	8	10	14715	14715	14715	0	14715	1	0	0	0
ERR6210723.56013	14926	7	10	14926	14926	14926	0	14926	1	0	0	0
ERR6210723.560381	14727	8	10	14727	14727	0	0	14727	1	5	0	0
ERR6210723.560424	15917	8	10	15916	15916	15916	0	15916	1	1	0	0
ERR6210723.560747	15393	6	10	15392	15392	15392	0	15392	1	0	0	0
ERR6210723.560828	16415	7	10	16415	16415	16415	0	16415	1	0	0	0
ERR6210723.560838	14919	7	10	14912	14912	14912	0	14912	1	0	0	0
ERR6210723.56084	14161	7	10	14161	14161	14161	0	14161	1	0	0	0
ERR6210723.561201	18170	6	10	18170	18170	18170	0	18170	1	0	0	0
ERR6210723.561228	16033	6	10	16028	16028	16028	16028	0	1	0	1	0
ERR6210723.561276	17874	7	10	17874	17874	17874	0	17874	1	0	0	0
