family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000566	TXM000566	152	1ee21d9f494831ce7dad8b43bbc1f73c	0.6579	7	19166	0.8435	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000002-TXF000566;possible_higher_order_or_partial:TXF000074-TXF000566;possible_higher_order_or_partial:TXF000076-TXF000566;possible_higher_order_or_partial:TXF000206-TXF000566;possible_higher_order_or_partial:TXF000400-TXF000566
TXF000567	TXM000567	156	54dfb9253734b3bd8aafe7db5683393b	0.6538	7	12710	0.8301	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000015-TXF000567;possible_higher_order_or_partial:TXF000076-TXF000567;possible_higher_order_or_partial:TXF000122-TXF000567;possible_higher_order_or_partial:TXF000211-TXF000567;possible_higher_order_or_partial:TXF000325-TXF000567;possible_higher_order_or_partial:TXF000567-TXF000889
TXF000568	TXM000568	236	58ae4b6239e11e068c4da58409724f66	0.4619	7	8538	0.8231	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000568-TXF000696;possible_higher_order_or_partial:TXF000568-TXF000896
TXF000569	TXM000569	346	e7b8142f942546a707256cfc6fd6b259	0.4249	7	8508	0.8043	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000570	TXM000570	144	4cdba8b49614fa49ee0ced5d4694192e	0.3681	7	5116	0.8175	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000219-TXF000570
TXF000571	TXM000571	52	7de6b5e514088d3e11426786484a6129	0.5962	7	4958	0.8118	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000572	TXM000572	111	b931eff299bfcefd4bc2180f847e65a5	0.6757	7	4831	0.8182	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000210-TXF000572;possible_higher_order_or_partial:TXF000444-TXF000572;possible_higher_order_or_partial:TXF000446-TXF000572;possible_higher_order_or_partial:TXF000572-TXF000587;possible_higher_order_or_partial:TXF000572-TXF001097
TXF000573	TXM000573	62	4d9134b3a3702516b2c882c080b3e57c	0.5161	7	4523	0.8377	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000574	TXM000574	105	7db48b8d8ef27ef22b7f616e3c836837	0.5333	7	4492	0.8501	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000129-TXF000574;possible_higher_order_or_partial:TXF000185-TXF000574;possible_higher_order_or_partial:TXF000510-TXF000574;possible_higher_order_or_partial:TXF000574-TXF000934
TXF000575	TXM000575	123	97ff099aa05caaee51db82e6f246b4c6	0.5528	7	4381	0.9443	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000576	TXM000576	297	6cb660386d5ec574b65981e355741ced	0.4680	7	4240	0.9843	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000577	TXM000577	104	66b35eb4cda645cf021b4ad0338293c6	0.5288	7	4171	0.8600	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000158-TXF000577;possible_higher_order_or_partial:TXF000577-TXF000912
TXF000578	TXM000578	101	65ff5a5410088b7df186d78eee5bfeb9	0.4455	7	4036	0.8897	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000048-TXF000578;possible_higher_order_or_partial:TXF000149-TXF000578;possible_higher_order_or_partial:TXF000329-TXF000578;possible_higher_order_or_partial:TXF000331-TXF000578
TXF000579	TXM000579	97	5eda77183069a70c5035d3a80d247991	0.5052	7	3844	0.8475	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000579;possible_higher_order_or_partial:TXF000205-TXF000579;possible_higher_order_or_partial:TXF000579-TXF000602;possible_higher_order_or_partial:TXF000579-TXF001041
TXF000580	TXM000580	108	b3ee5974443a9514ab3aa7e82f31e547	0.7130	7	3805	0.8649	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000580;possible_higher_order_or_partial:TXF000081-TXF000580;possible_higher_order_or_partial:TXF000301-TXF000580;possible_higher_order_or_partial:TXF000336-TXF000580;possible_higher_order_or_partial:TXF000364-TXF000580
TXF000581	TXM000581	129	04e21811ae46b33bb14048965e76d6c1	0.4651	7	3568	0.9617	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000582	TXM000582	49	0a28473fd5997df1b40fa4ab6dafb23e	0.6122	7	3364	0.7960	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000583	TXM000583	47	fdb47854c88bb8d5b02c48cc6c03838b	0.3830	7	3270	0.8206	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000583-TXF000712
TXF000584	TXM000584	78	06ee86861572f59700f7717698ac0125	0.3846	7	3120	0.8183	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000584-TXF000979
TXF000585	TXM000585	129	21668405dc6e31ac06a71e2c48434f8a	0.3721	7	3093	0.9123	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000586	TXM000586	47	188af7c203c633b8f47c6be5a6ac3127	0.4043	7	2944	0.8155	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000221-TXF000586;possible_higher_order_or_partial:TXF000586-TXF000598
TXF000587	TXM000587	55	dc4ce1558e691d839ab95c20f51b5ba0	0.6545	7	2890	0.8374	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000210-TXF000587;possible_higher_order_or_partial:TXF000401-TXF000587;possible_higher_order_or_partial:TXF000444-TXF000587;possible_higher_order_or_partial:TXF000446-TXF000587;possible_higher_order_or_partial:TXF000497-TXF000587;possible_higher_order_or_partial:TXF000506-TXF000587;possible_higher_order_or_partial:TXF000572-TXF000587;possible_higher_order_or_partial:TXF000587-TXF000596;possible_higher_order_or_partial:TXF000587-TXF001097
TXF000588	TXM000588	133	8413195c93c5deee79b69e6fd8b7947f	0.5489	7	2881	0.9312	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000589	TXM000589	47	bdf82d084b3432f1d7eb2649919a3099	0.3830	7	2832	0.8242	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000403-TXF000589;possible_higher_order_or_partial:TXF000589-TXF000735
TXF000590	TXM000590	99	83c50e14792908beab1080d671e60c47	0.4545	7	2714	0.8796	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000591	TXM000591	52	4acb0db79fc850e3a17124dfaa81b800	0.5000	7	2516	0.8257	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000591-TXF000944
TXF000592	TXM000592	47	2bce5a7a76de98656d4688a9bea6681a	0.3404	7	2340	0.8414	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000593	TXM000593	102	3a3edf7c8d1a9740a3d8972374e8030d	0.5392	7	2287	0.8485	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000131-TXF000593;possible_higher_order_or_partial:TXF000205-TXF000593
TXF000594	TXM000594	66	0fe9ceab9881c45bb8aaa58757e95190	0.5303	7	2242	0.8692	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000594-TXF001083
TXF000595	TXM000595	82	1df33f67170be26da522b443b3f5401b	0.3171	7	2201	0.8694	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000409-TXF000595
TXF000596	TXM000596	109	a1e18bfe0b933e29375b441452474070	0.6606	7	2152	0.8812	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000013-TXF000596;possible_higher_order_or_partial:TXF000081-TXF000596;possible_higher_order_or_partial:TXF000210-TXF000596;possible_higher_order_or_partial:TXF000336-TXF000596;possible_higher_order_or_partial:TXF000364-TXF000596;possible_higher_order_or_partial:TXF000413-TXF000596;possible_higher_order_or_partial:TXF000444-TXF000596;possible_higher_order_or_partial:TXF000446-TXF000596;possible_higher_order_or_partial:TXF000506-TXF000596;possible_higher_order_or_partial:TXF000587-TXF000596;possible_higher_order_or_partial:TXF000596-TXF001097
TXF000597	TXM000597	52	1e397660599259b22c83fd7e12e92b3a	0.5192	7	2092	0.8057	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000302-TXF000597;possible_higher_order_or_partial:TXF000597-TXF000717
TXF000598	TXM000598	47	7cc8bb5125af81f7705ec78008399ebe	0.4043	7	1957	0.8132	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000170-TXF000598;possible_higher_order_or_partial:TXF000403-TXF000598;possible_higher_order_or_partial:TXF000586-TXF000598
TXF000599	TXM000599	62	91d856a58906d3f6f22366ae427d9caa	0.6129	7	1915	0.8647	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000600	TXM000600	64	3a09c62c1d609937345f4f42383ce18d	0.4375	7	1864	0.8575	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000601	TXM000601	131	f22f97af69974fda8b2b05e8a3d44ad2	0.2824	7	1854	0.9030	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000602	TXM000602	36	c84bfbcdde272de6cf1717af5b466f60	0.3333	7	1851	0.8691	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;likely_redundant:TXF000131-TXF000602;likely_redundant:TXF000205-TXF000602;possible_higher_order_or_partial:TXF000327-TXF000602;possible_higher_order_or_partial:TXF000579-TXF000602;possible_higher_order_or_partial:TXF000602-TXF000893;possible_higher_order_or_partial:TXF000602-TXF000948;possible_higher_order_or_partial:TXF000602-TXF001041
TXF000603	TXM000603	79	ca7182aa5e13f2238e7fc337375a9e26	0.3165	7	1843	0.8323	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000373-TXF000603
TXF000604	TXM000604	56	35ac6f14192759201388268c9813e312	0.6607	7	1820	0.8403	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000605	TXM000605	124	6ef68a812adbd1cd937c671d9245b6b3	0.3871	7	1779	0.9254	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000606	TXM000606	86	bcdcb49363446f9bdebf0e6b9810d23e	0.4186	7	1765	0.8684	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000607	TXM000607	58	dbe84fa42eafce54953b103e224dc483	0.6897	7	1753	0.8052	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000608	TXM000608	70	376a2ebd28478b269d569dc7d4f6f23c	0.4000	7	1726	0.8381	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000056-TXF000608;possible_higher_order_or_partial:TXF000093-TXF000608;possible_higher_order_or_partial:TXF000120-TXF000608;possible_higher_order_or_partial:TXF000160-TXF000608;possible_higher_order_or_partial:TXF000166-TXF000608;possible_higher_order_or_partial:TXF000249-TXF000608;possible_higher_order_or_partial:TXF000293-TXF000608;possible_higher_order_or_partial:TXF000311-TXF000608;possible_higher_order_or_partial:TXF000340-TXF000608;possible_higher_order_or_partial:TXF000375-TXF000608;possible_higher_order_or_partial:TXF000384-TXF000608;possible_higher_order_or_partial:TXF000530-TXF000608;possible_higher_order_or_partial:TXF000608-TXF000644;possible_higher_order_or_partial:TXF000608-TXF000807;possible_higher_order_or_partial:TXF000608-TXF001014;possible_higher_order_or_partial:TXF000608-TXF001191
TXF000609	TXM000609	120	cac2614dff10f5c975a9cc8c202b848a	0.4333	7	1723	0.8551	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000031-TXF000609
TXF000610	TXM000610	64	f364ade4ac05579cd8fe5afc722f7ee8	0.2812	7	1705	0.8645	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000611	TXM000611	43	67eab517984fa50f671d754aae953531	0.6744	7	1663	0.8183	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000612	TXM000612	114	672aa66594f66df8d49c157f7cb764d7	0.3070	7	1637	0.9559	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000613	TXM000613	58	126e8a79db965d0a2986311cb0969846	0.6034	7	1634	0.8147	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000450-TXF000613
TXF000614	TXM000614	38	77f1989e9bdf6240ed23f329e72c3cf6	0.5789	7	1618	0.8616	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000209-TXF000614;possible_higher_order_or_partial:TXF000243-TXF000614;possible_higher_order_or_partial:TXF000448-TXF000614;possible_higher_order_or_partial:TXF000614-TXF000903
TXF000615	TXM000615	64	7c0fce2a8bd71284cc8dd23820b4e5d7	0.4688	7	1609	0.8541	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000520-TXF000615;possible_higher_order_or_partial:TXF000615-TXF000819
TXF000616	TXM000616	56	0b06b97a92adc9b71f557d97e94b12ac	0.6607	7	1590	0.8566	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000617	TXM000617	107	880cb45f0102b537f1d24cac78e52179	0.3458	7	1556	0.9393	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000618	TXM000618	55	01726a9a143eebbecd983ac4a03672d3	0.6182	7	1554	0.7964	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000619	TXM000619	50	6818fff471c396dffc2c6c8d149c47f4	0.4200	7	1455	0.8383	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000018-TXF000619;possible_higher_order_or_partial:TXF000056-TXF000619;possible_higher_order_or_partial:TXF000203-TXF000619;possible_higher_order_or_partial:TXF000249-TXF000619;possible_higher_order_or_partial:TXF000311-TXF000619;possible_higher_order_or_partial:TXF000375-TXF000619;possible_higher_order_or_partial:TXF000619-TXF000644
TXF000620	TXM000620	55	9c8018c74c69d42461591dae80b47805	0.6182	7	1410	0.8071	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000071-TXF000620;possible_higher_order_or_partial:TXF000270-TXF000620;possible_higher_order_or_partial:TXF000416-TXF000620;possible_higher_order_or_partial:TXF000475-TXF000620;possible_higher_order_or_partial:TXF000534-TXF000620;possible_higher_order_or_partial:TXF000620-TXF000996
